timestamp,hour,day_of_week,is_weekend,road_type,speed_limit,weather,temperature,humidity,incident_flag,vehicle_volume,congestion_index
2026-08-28 11:15:00,11,Friday,0,Highway,100,Rainy,19.3,76.7,0,1253,27.51
2026-08-28 11:30:00,11,Friday,0,Arterial,70,Rainy,17.7,54.4,0,777,33.74
2026-08-28 11:45:00,11,Friday,0,Residential,30,Rainy,30.6,48.2,0,310,26.12
2026-08-28 12:00:00,12,Friday,0,Residential,30,Rainy,16.2,82.5,0,529,35.72
2026-08-28 12:15:00,12,Friday,0,Highway,100,Rainy,18.7,89.5,0,1331,33.41
2026-08-28 12:30:00,12,Friday,0,Highway,100,Clear,24.2,60.1,0,1288,12.54
2026-08-28 12:45:00,12,Friday,0,Downtown,50,Clear,30.6,61.6,0,625,11.62
2026-08-28 13:00:00,13,Friday,0,Highway,100,Clear,34.0,84.8,0,1326,15.9
2026-08-28 13:15:00,13,Friday,0,Residential,30,Rainy,22.8,70.4,0,308,28.76
2026-08-28 13:30:00,13,Friday,0,Residential,30,Foggy,33.0,69.8,1,381,64.95
2026-08-28 13:45:00,13,Friday,0,Residential,30,Clear,31.0,88.7,0,262,10.84
2026-08-28 14:00:00,14,Friday,0,Highway,100,Rainy,15.2,49.5,0,1268,26.14
2026-08-28 14:15:00,14,Friday,0,Highway,100,Clear,18.7,69.1,0,1213,16.49
2026-08-28 14:30:00,14,Friday,0,Downtown,50,Rainy,26.2,67.6,0,566,24.04
2026-08-28 14:45:00,14,Friday,0,Residential,30,Rainy,16.0,63.8,0,383,27.37
2026-08-28 15:00:00,15,Friday,0,Highway,100,Clear,27.5,58.3,0,1202,17.75
2026-08-28 15:15:00,15,Friday,0,Downtown,50,Rainy,18.1,42.3,0,851,31.93
2026-08-28 15:30:00,15,Friday,0,Highway,100,Rainy,16.9,84.2,0,1498,34.62
2026-08-28 15:45:00,15,Friday,0,Arterial,70,Clear,24.1,72.9,1,807,54.15
2026-08-28 16:00:00,16,Friday,0,Downtown,50,Clear,23.3,61.2,1,610,48.28
2026-08-28 16:15:00,16,Friday,0,Highway,100,Rainy,20.8,83.4,0,1398,27.38
2026-08-28 16:30:00,16,Friday,0,Arterial,70,Rainy,29.3,76.2,0,892,31.66
2026-08-28 16:45:00,16,Friday,0,Residential,30,Clear,33.6,47.4,0,304,17.47
2026-08-28 17:00:00,17,Friday,0,Arterial,70,Clear,19.5,45.3,0,1888,59.44
2026-08-28 17:15:00,17,Friday,0,Downtown,50,Clear,33.4,56.4,0,1407,55.98
2026-08-28 17:30:00,17,Friday,0,Residential,30,Clear,30.1,45.5,0,715,51.79
2026-08-28 17:45:00,17,Friday,0,Highway,100,Heavy Rain,32.1,80.2,0,2401,78.19
2026-08-28 18:00:00,18,Friday,0,Downtown,50,Clear,19.2,78.6,0,1451,55.41
2026-08-28 18:15:00,18,Friday,0,Downtown,50,Clear,20.6,56.9,0,1461,57.47
2026-08-28 18:30:00,18,Friday,0,Downtown,50,Foggy,20.3,68.9,0,1384,74.33
2026-08-28 18:45:00,18,Friday,0,Highway,100,Clear,32.0,45.4,0,2356,49.67
2026-08-28 19:00:00,19,Friday,0,Arterial,70,Clear,26.0,69.3,0,1469,48.51
2026-08-28 19:15:00,19,Friday,0,Arterial,70,Clear,27.0,46.5,0,1539,54.29
2026-08-28 19:30:00,19,Friday,0,Arterial,70,Foggy,15.4,80.6,0,1863,78.23
2026-08-28 19:45:00,19,Friday,0,Arterial,70,Clear,33.2,77.0,0,1675,44.68
2026-08-28 20:00:00,20,Friday,0,Downtown,50,Clear,32.3,42.3,0,848,15.8
2026-08-28 20:15:00,20,Friday,0,Highway,100,Clear,32.1,64.7,0,1272,14.84
2026-08-28 20:30:00,20,Friday,0,Highway,100,Clear,23.5,50.5,0,1043,12.7
2026-08-28 20:45:00,20,Friday,0,Highway,100,Clear,20.8,44.0,0,1095,15.05
2026-08-28 21:00:00,21,Friday,0,Arterial,70,Heavy Rain,34.1,66.6,0,785,42.75
2026-08-28 21:15:00,21,Friday,0,Arterial,70,Foggy,24.3,67.5,0,689,28.29
2026-08-28 21:30:00,21,Friday,0,Arterial,70,Rainy,20.0,66.2,0,690,24.86
2026-08-28 21:45:00,21,Friday,0,Arterial,70,Clear,31.8,71.4,0,694,14.29
2026-08-28 22:00:00,22,Friday,0,Arterial,70,Rainy,22.5,67.6,0,860,28.64
2026-08-28 22:15:00,22,Friday,0,Arterial,70,Rainy,16.8,52.3,0,1023,27.02
2026-08-28 22:30:00,22,Friday,0,Arterial,70,Clear,17.6,42.6,1,954,54.23
2026-08-28 22:45:00,22,Friday,0,Arterial,70,Clear,27.5,65.3,0,1015,15.47
2026-08-28 23:00:00,23,Friday,0,Downtown,50,Clear,31.3,71.8,0,122,4.17
2026-08-28 23:15:00,23,Friday,0,Residential,30,Clear,20.3,80.7,0,50,5.16
2026-08-28 23:30:00,23,Friday,0,Arterial,70,Clear,29.6,48.3,0,180,0.0
2026-08-28 23:45:00,23,Friday,0,Highway,100,Heavy Rain,31.3,62.4,0,366,34.9
2026-08-29 00:00:00,0,Saturday,1,Highway,100,Clear,21.5,62.4,0,453,4.21
2026-08-29 00:15:00,0,Saturday,1,Residential,30,Rainy,25.5,68.2,0,50,16.29
2026-08-29 00:30:00,0,Saturday,1,Downtown,50,Clear,32.9,74.4,0,50,1.49
2026-08-29 00:45:00,0,Saturday,1,Downtown,50,Rainy,15.2,58.3,0,361,24.83
2026-08-29 01:00:00,1,Saturday,1,Highway,100,Clear,30.7,60.1,0,361,2.1
2026-08-29 01:15:00,1,Saturday,1,Downtown,50,Clear,23.4,68.4,0,284,1.99
2026-08-29 01:30:00,1,Saturday,1,Downtown,50,Clear,29.3,69.1,0,257,7.42
2026-08-29 01:45:00,1,Saturday,1,Arterial,70,Heavy Rain,15.8,49.8,0,290,34.79
2026-08-29 02:00:00,2,Saturday,1,Residential,30,Clear,33.6,50.5,0,50,2.89
2026-08-29 02:15:00,2,Saturday,1,Downtown,50,Clear,19.4,48.6,0,190,9.09
2026-08-29 02:30:00,2,Saturday,1,Residential,30,Clear,31.9,88.4,0,64,0.62
2026-08-29 02:45:00,2,Saturday,1,Residential,30,Rainy,22.3,50.0,0,50,14.53
2026-08-29 03:00:00,3,Saturday,1,Downtown,50,Heavy Rain,15.8,54.3,0,219,33.06
2026-08-29 03:15:00,3,Saturday,1,Residential,30,Clear,28.5,72.7,0,117,2.79
2026-08-29 03:30:00,3,Saturday,1,Arterial,70,Clear,19.8,67.8,0,199,5.8
2026-08-29 03:45:00,3,Saturday,1,Residential,30,Clear,26.6,54.3,0,145,7.84
2026-08-29 04:00:00,4,Saturday,1,Downtown,50,Clear,27.7,88.0,0,192,4.83
2026-08-29 04:15:00,4,Saturday,1,Downtown,50,Rainy,31.4,75.5,0,254,18.36
2026-08-29 04:30:00,4,Saturday,1,Arterial,70,Heavy Rain,16.0,40.7,0,185,33.39
2026-08-29 04:45:00,4,Saturday,1,Downtown,50,Clear,20.8,54.3,0,50,6.24
2026-08-29 05:00:00,5,Saturday,1,Highway,100,Heavy Rain,31.4,66.2,0,425,30.03
2026-08-29 05:15:00,5,Saturday,1,Residential,30,Foggy,16.7,42.7,1,128,54.65
2026-08-29 05:30:00,5,Saturday,1,Highway,100,Rainy,17.4,72.2,0,365,12.94
2026-08-29 05:45:00,5,Saturday,1,Highway,100,Clear,17.7,42.0,1,494,40.77
2026-08-29 06:00:00,6,Saturday,1,Arterial,70,Clear,28.9,41.9,0,888,14.25
2026-08-29 06:15:00,6,Saturday,1,Residential,30,Heavy Rain,25.6,66.6,0,517,50.62
2026-08-29 06:30:00,6,Saturday,1,Downtown,50,Rainy,30.2,50.8,0,753,26.88
2026-08-29 06:45:00,6,Saturday,1,Highway,100,Foggy,31.5,74.1,0,1275,34.43
2026-08-29 07:00:00,7,Saturday,1,Downtown,50,Heavy Rain,16.9,75.4,0,749,42.27
2026-08-29 07:15:00,7,Saturday,1,Downtown,50,Clear,30.9,44.6,0,649,15.82
2026-08-29 07:30:00,7,Saturday,1,Arterial,70,Clear,27.1,61.2,0,911,16.05
2026-08-29 07:45:00,7,Saturday,1,Highway,100,Clear,16.9,43.7,0,1212,13.98
2026-08-29 08:00:00,8,Saturday,1,Highway,100,Clear,16.9,67.1,0,1367,23.43
2026-08-29 08:15:00,8,Saturday,1,Arterial,70,Clear,33.0,71.4,0,947,25.77
2026-08-29 08:30:00,8,Saturday,1,Arterial,70,Clear,28.5,41.9,0,855,20.2
2026-08-29 08:45:00,8,Saturday,1,Highway,100,Rainy,33.8,82.6,0,1546,34.25
2026-08-29 09:00:00,9,Saturday,1,Downtown,50,Rainy,19.0,82.2,0,579,24.38
2026-08-29 09:15:00,9,Saturday,1,Downtown,50,Clear,29.8,55.8,0,736,19.65
2026-08-29 09:30:00,9,Saturday,1,Highway,100,Rainy,30.1,51.8,1,1327,63.27
2026-08-29 09:45:00,9,Saturday,1,Highway,100,Clear,25.4,89.6,0,1308,15.35
2026-08-29 10:00:00,10,Saturday,1,Highway,100,Foggy,17.2,68.6,0,1372,33.99
2026-08-29 10:15:00,10,Saturday,1,Arterial,70,Clear,21.5,45.6,0,669,9.43
2026-08-29 10:30:00,10,Saturday,1,Residential,30,Clear,32.5,88.7,0,277,9.05
2026-08-29 10:45:00,10,Saturday,1,Residential,30,Clear,28.1,55.5,0,418,19.37
2026-08-29 11:00:00,11,Saturday,1,Highway,100,Clear,15.5,50.1,0,1272,13.97
2026-08-29 11:15:00,11,Saturday,1,Highway,100,Clear,18.8,86.8,0,1405,16.63
2026-08-29 11:30:00,11,Saturday,1,Arterial,70,Clear,23.9,67.9,0,1082,20.38
2026-08-29 11:45:00,11,Saturday,1,Arterial,70,Rainy,29.3,77.4,0,870,30.55
2026-08-29 12:00:00,12,Saturday,1,Arterial,70,Clear,27.8,89.9,0,1088,17.32
2026-08-29 12:15:00,12,Saturday,1,Downtown,50,Rainy,27.9,63.6,0,784,31.2
2026-08-29 12:30:00,12,Saturday,1,Highway,100,Clear,23.0,73.3,0,1227,18.95
2026-08-29 12:45:00,12,Saturday,1,Arterial,70,Clear,17.5,59.9,0,943,20.11
2026-08-29 13:00:00,13,Saturday,1,Arterial,70,Clear,31.6,48.7,0,799,16.96
2026-08-29 13:15:00,13,Saturday,1,Highway,100,Clear,19.3,83.5,0,1343,15.96
2026-08-29 13:30:00,13,Saturday,1,Highway,100,Foggy,19.2,85.6,0,1242,28.78
2026-08-29 13:45:00,13,Saturday,1,Arterial,70,Clear,21.8,75.7,0,906,19.23
2026-08-29 14:00:00,14,Saturday,1,Highway,100,Clear,18.4,43.7,0,1328,18.35
2026-08-29 14:15:00,14,Saturday,1,Residential,30,Clear,35.0,64.2,0,231,11.21
2026-08-29 14:30:00,14,Saturday,1,Highway,100,Clear,30.8,86.4,0,1313,12.32
2026-08-29 14:45:00,14,Saturday,1,Residential,30,Rainy,22.3,55.3,0,202,21.72
2026-08-29 15:00:00,15,Saturday,1,Arterial,70,Rainy,18.1,74.9,0,759,21.82
2026-08-29 15:15:00,15,Saturday,1,Residential,30,Rainy,30.8,65.8,0,519,37.01
2026-08-29 15:30:00,15,Saturday,1,Highway,100,Clear,24.5,61.9,1,1227,48.6
2026-08-29 15:45:00,15,Saturday,1,Downtown,50,Clear,26.2,77.1,0,671,13.4
2026-08-29 16:00:00,16,Saturday,1,Downtown,50,Clear,16.0,42.9,0,659,12.1
2026-08-29 16:15:00,16,Saturday,1,Highway,100,Clear,23.9,77.1,0,1421,17.62
2026-08-29 16:30:00,16,Saturday,1,Residential,30,Clear,23.6,71.6,0,331,11.31
2026-08-29 16:45:00,16,Saturday,1,Residential,30,Clear,20.7,87.4,0,536,19.97
2026-08-29 17:00:00,17,Saturday,1,Arterial,70,Clear,24.3,56.6,0,881,15.11
2026-08-29 17:15:00,17,Saturday,1,Highway,100,Clear,21.7,89.5,0,1295,20.79
2026-08-29 17:30:00,17,Saturday,1,Residential,30,Clear,27.1,79.9,0,376,19.69
2026-08-29 17:45:00,17,Saturday,1,Downtown,50,Clear,20.2,62.2,0,930,17.82
2026-08-29 18:00:00,18,Saturday,1,Arterial,70,Rainy,19.0,69.7,0,1032,29.27
2026-08-29 18:15:00,18,Saturday,1,Highway,100,Rainy,22.0,79.7,0,1208,23.62
2026-08-29 18:30:00,18,Saturday,1,Downtown,50,Rainy,23.0,86.9,0,587,24.16
2026-08-29 18:45:00,18,Saturday,1,Highway,100,Clear,16.8,63.1,0,1007,4.94
2026-08-29 19:00:00,19,Saturday,1,Highway,100,Clear,19.4,68.4,0,1201,11.1
2026-08-29 19:15:00,19,Saturday,1,Arterial,70,Rainy,21.4,53.6,0,979,30.68
2026-08-29 19:30:00,19,Saturday,1,Highway,100,Rainy,18.2,69.2,0,1288,25.79
2026-08-29 19:45:00,19,Saturday,1,Arterial,70,Clear,26.9,58.6,0,887,14.74
2026-08-29 20:00:00,20,Saturday,1,Arterial,70,Clear,17.6,53.9,0,851,18.64
2026-08-29 20:15:00,20,Saturday,1,Highway,100,Foggy,30.0,41.9,0,1181,33.39
2026-08-29 20:30:00,20,Saturday,1,Highway,100,Clear,15.0,42.3,0,1279,16.9
2026-08-29 20:45:00,20,Saturday,1,Arterial,70,Clear,28.7,63.7,0,976,18.35
2026-08-29 21:00:00,21,Saturday,1,Highway,100,Rainy,15.9,89.7,0,1264,28.29
2026-08-29 21:15:00,21,Saturday,1,Highway,100,Foggy,27.5,68.8,0,1290,28.87
2026-08-29 21:30:00,21,Saturday,1,Arterial,70,Foggy,15.6,66.5,0,854,32.44
2026-08-29 21:45:00,21,Saturday,1,Arterial,70,Heavy Rain,27.3,68.1,0,879,40.24
2026-08-29 22:00:00,22,Saturday,1,Arterial,70,Clear,33.6,75.0,0,838,16.99
2026-08-29 22:15:00,22,Saturday,1,Downtown,50,Clear,34.5,52.4,0,670,14.59
2026-08-29 22:30:00,22,Saturday,1,Arterial,70,Clear,19.4,44.8,0,814,10.24
2026-08-29 22:45:00,22,Saturday,1,Highway,100,Clear,17.6,45.0,0,1294,17.46
2026-08-29 23:00:00,23,Saturday,1,Residential,30,Clear,21.2,88.5,0,163,4.99
2026-08-29 23:15:00,23,Saturday,1,Highway,100,Clear,24.7,43.4,0,263,6.82
2026-08-29 23:30:00,23,Saturday,1,Arterial,70,Rainy,30.1,59.8,0,270,18.59
2026-08-29 23:45:00,23,Saturday,1,Residential,30,Clear,28.2,51.8,0,50,10.08
2026-08-30 00:00:00,0,Sunday,1,Downtown,50,Clear,30.3,82.9,0,50,4.54
2026-08-30 00:15:00,0,Sunday,1,Highway,100,Heavy Rain,27.0,51.4,0,425,33.0
2026-08-30 00:30:00,0,Sunday,1,Arterial,70,Clear,30.9,59.5,0,268,5.54
2026-08-30 00:45:00,0,Sunday,1,Highway,100,Foggy,23.8,54.5,0,286,18.35
2026-08-30 01:00:00,1,Sunday,1,Highway,100,Clear,29.7,74.3,0,109,0.12
2026-08-30 01:15:00,1,Sunday,1,Downtown,50,Clear,33.6,43.1,0,81,1.09
2026-08-30 01:30:00,1,Sunday,1,Arterial,70,Clear,29.3,41.9,0,231,2.19
2026-08-30 01:45:00,1,Sunday,1,Highway,100,Clear,29.4,78.7,0,215,0.44
2026-08-30 02:00:00,2,Sunday,1,Residential,30,Heavy Rain,26.8,50.5,0,283,41.21
2026-08-30 02:15:00,2,Sunday,1,Highway,100,Rainy,17.1,82.2,0,221,14.76
2026-08-30 02:30:00,2,Sunday,1,Arterial,70,Clear,33.1,51.5,0,118,0.09
2026-08-30 02:45:00,2,Sunday,1,Arterial,70,Rainy,25.5,45.4,0,57,9.65
2026-08-30 03:00:00,3,Sunday,1,Residential,30,Clear,18.7,41.4,0,197,10.37
2026-08-30 03:15:00,3,Sunday,1,Downtown,50,Rainy,20.2,89.5,0,195,11.18
2026-08-30 03:30:00,3,Sunday,1,Highway,100,Clear,22.0,72.4,0,378,9.36
2026-08-30 03:45:00,3,Sunday,1,Arterial,70,Heavy Rain,23.8,49.8,0,241,36.63
2026-08-30 04:00:00,4,Sunday,1,Downtown,50,Clear,23.1,41.7,0,50,0.0
2026-08-30 04:15:00,4,Sunday,1,Downtown,50,Clear,16.0,44.4,0,407,12.95
2026-08-30 04:30:00,4,Sunday,1,Highway,100,Clear,30.4,74.2,0,479,6.25
2026-08-30 04:45:00,4,Sunday,1,Arterial,70,Clear,21.1,60.9,0,149,5.18
2026-08-30 05:00:00,5,Sunday,1,Highway,100,Clear,33.7,48.2,0,701,6.7
2026-08-30 05:15:00,5,Sunday,1,Residential,30,Clear,17.2,55.8,0,50,0.0
2026-08-30 05:30:00,5,Sunday,1,Residential,30,Rainy,31.1,77.8,0,155,16.96
2026-08-30 05:45:00,5,Sunday,1,Arterial,70,Rainy,29.3,85.6,0,190,14.94
2026-08-30 06:00:00,6,Sunday,1,Arterial,70,Rainy,20.6,46.0,1,672,58.53
2026-08-30 06:15:00,6,Sunday,1,Highway,100,Foggy,31.4,70.7,0,1215,33.14
2026-08-30 06:30:00,6,Sunday,1,Arterial,70,Clear,34.0,57.9,0,772,15.89
2026-08-30 06:45:00,6,Sunday,1,Residential,30,Clear,26.9,40.6,0,320,12.14
2026-08-30 07:00:00,7,Sunday,1,Downtown,50,Rainy,17.1,79.9,0,783,32.36
2026-08-30 07:15:00,7,Sunday,1,Highway,100,Clear,20.9,79.7,0,1158,15.07
2026-08-30 07:30:00,7,Sunday,1,Arterial,70,Heavy Rain,33.8,89.7,0,951,45.49
2026-08-30 07:45:00,7,Sunday,1,Residential,30,Clear,30.5,86.0,0,389,23.18
2026-08-30 08:00:00,8,Sunday,1,Downtown,50,Clear,21.4,52.9,0,876,11.97
2026-08-30 08:15:00,8,Sunday,1,Highway,100,Clear,28.2,80.3,0,1179,16.44
2026-08-30 08:30:00,8,Sunday,1,Highway,100,Clear,31.9,67.8,0,1201,16.18
2026-08-30 08:45:00,8,Sunday,1,Highway,100,Clear,20.0,55.4,1,1493,58.29
2026-08-30 09:00:00,9,Sunday,1,Downtown,50,Clear,34.6,88.7,0,741,16.06
2026-08-30 09:15:00,9,Sunday,1,Highway,100,Clear,24.1,42.0,0,1191,11.89
2026-08-30 09:30:00,9,Sunday,1,Residential,30,Clear,26.7,64.3,0,147,9.26
2026-08-30 09:45:00,9,Sunday,1,Arterial,70,Clear,27.5,89.4,0,972,20.78
2026-08-30 10:00:00,10,Sunday,1,Downtown,50,Clear,26.3,84.8,0,742,15.47
2026-08-30 10:15:00,10,Sunday,1,Highway,100,Rainy,30.8,81.5,0,1269,29.0
2026-08-30 10:30:00,10,Sunday,1,Downtown,50,Clear,21.8,54.8,0,562,13.18
2026-08-30 10:45:00,10,Sunday,1,Arterial,70,Clear,23.8,47.8,0,826,18.75
2026-08-30 11:00:00,11,Sunday,1,Arterial,70,Clear,27.4,44.5,0,564,10.39
2026-08-30 11:15:00,11,Sunday,1,Arterial,70,Clear,20.8,57.4,0,969,18.44
2026-08-30 11:30:00,11,Sunday,1,Residential,30,Foggy,20.1,63.6,0,373,38.39
2026-08-30 11:45:00,11,Sunday,1,Highway,100,Clear,15.9,81.7,0,1124,15.91
2026-08-30 12:00:00,12,Sunday,1,Arterial,70,Clear,27.4,82.4,0,954,18.41
2026-08-30 12:15:00,12,Sunday,1,Arterial,70,Clear,28.0,62.0,0,875,14.06
2026-08-30 12:30:00,12,Sunday,1,Highway,100,Clear,18.6,74.4,0,1436,13.05
2026-08-30 12:45:00,12,Sunday,1,Highway,100,Rainy,20.4,43.6,0,1348,23.43
2026-08-30 13:00:00,13,Sunday,1,Downtown,50,Rainy,21.7,83.4,0,993,34.57
2026-08-30 13:15:00,13,Sunday,1,Highway,100,Clear,26.5,83.7,0,1242,10.83
2026-08-30 13:30:00,13,Sunday,1,Downtown,50,Clear,17.8,57.4,0,764,18.38
2026-08-30 13:45:00,13,Sunday,1,Highway,100,Clear,26.3,61.9,0,1242,21.24
2026-08-30 14:00:00,14,Sunday,1,Residential,30,Clear,16.4,87.7,0,366,21.1
2026-08-30 14:15:00,14,Sunday,1,Downtown,50,Clear,16.2,58.7,0,732,16.86
2026-08-30 14:30:00,14,Sunday,1,Downtown,50,Clear,15.9,79.4,0,655,22.07
2026-08-30 14:45:00,14,Sunday,1,Residential,30,Clear,23.0,65.4,0,234,12.39
2026-08-30 15:00:00,15,Sunday,1,Arterial,70,Clear,27.8,43.3,0,713,15.81
2026-08-30 15:15:00,15,Sunday,1,Highway,100,Rainy,15.8,85.0,0,1203,24.07
2026-08-30 15:30:00,15,Sunday,1,Residential,30,Clear,27.2,72.7,0,316,13.58
2026-08-30 15:45:00,15,Sunday,1,Downtown,50,Foggy,21.0,65.2,1,621,62.78
2026-08-30 16:00:00,16,Sunday,1,Arterial,70,Clear,25.2,50.4,0,957,20.45
2026-08-30 16:15:00,16,Sunday,1,Residential,30,Foggy,32.4,46.1,0,310,29.52
2026-08-30 16:30:00,16,Sunday,1,Highway,100,Rainy,29.3,48.0,0,1253,26.67
2026-08-30 16:45:00,16,Sunday,1,Highway,100,Heavy Rain,33.5,47.4,0,1461,41.1
2026-08-30 17:00:00,17,Sunday,1,Arterial,70,Rainy,21.7,43.5,0,1100,38.12
2026-08-30 17:15:00,17,Sunday,1,Downtown,50,Clear,34.8,89.5,0,821,13.41
2026-08-30 17:30:00,17,Sunday,1,Arterial,70,Clear,21.5,75.6,0,1061,14.98
2026-08-30 17:45:00,17,Sunday,1,Residential,30,Clear,16.9,55.9,0,306,18.84
2026-08-30 18:00:00,18,Sunday,1,Downtown,50,Rainy,17.1,78.3,0,620,20.76
2026-08-30 18:15:00,18,Sunday,1,Highway,100,Clear,21.6,83.5,0,1316,12.82
2026-08-30 18:30:00,18,Sunday,1,Downtown,50,Rainy,15.9,62.7,0,717,27.14
2026-08-30 18:45:00,18,Sunday,1,Downtown,50,Clear,28.9,49.4,0,725,18.35
2026-08-30 19:00:00,19,Sunday,1,Downtown,50,Clear,18.1,58.8,0,597,10.9
2026-08-30 19:15:00,19,Sunday,1,Highway,100,Rainy,18.2,81.5,0,1027,18.29
2026-08-30 19:30:00,19,Sunday,1,Downtown,50,Rainy,27.8,78.7,0,1108,39.23
2026-08-30 19:45:00,19,Sunday,1,Highway,100,Clear,24.3,63.6,0,1440,17.08
2026-08-30 20:00:00,20,Sunday,1,Arterial,70,Clear,34.4,83.6,0,863,14.25
2026-08-30 20:15:00,20,Sunday,1,Highway,100,Clear,28.6,68.9,0,1328,19.7
2026-08-30 20:30:00,20,Sunday,1,Downtown,50,Foggy,29.2,59.8,0,618,27.51
2026-08-30 20:45:00,20,Sunday,1,Downtown,50,Clear,31.3,77.9,0,590,12.7
2026-08-30 21:00:00,21,Sunday,1,Highway,100,Clear,31.4,65.5,0,1262,14.8
2026-08-30 21:15:00,21,Sunday,1,Downtown,50,Rainy,19.3,89.8,0,576,20.24
2026-08-30 21:30:00,21,Sunday,1,Highway,100,Clear,30.1,60.5,0,1372,17.16
2026-08-30 21:45:00,21,Sunday,1,Downtown,50,Clear,16.3,80.0,0,737,15.96
2026-08-30 22:00:00,22,Sunday,1,Residential,30,Rainy,29.5,40.0,0,240,28.08
2026-08-30 22:15:00,22,Sunday,1,Highway,100,Rainy,23.4,72.9,0,1268,27.31
2026-08-30 22:30:00,22,Sunday,1,Downtown,50,Clear,32.8,49.1,0,465,11.43
2026-08-30 22:45:00,22,Sunday,1,Arterial,70,Rainy,29.3,86.1,0,844,28.61
2026-08-30 23:00:00,23,Sunday,1,Arterial,70,Clear,19.9,47.5,0,83,4.48
2026-08-30 23:15:00,23,Sunday,1,Residential,30,Clear,16.4,43.1,0,135,5.47
2026-08-30 23:30:00,23,Sunday,1,Downtown,50,Clear,20.0,71.8,0,232,0.0
2026-08-30 23:45:00,23,Sunday,1,Residential,30,Rainy,32.8,53.9,0,132,15.33
2026-08-31 00:00:00,0,Monday,0,Arterial,70,Rainy,17.8,73.3,0,291,19.98
2026-08-31 00:15:00,0,Monday,0,Arterial,70,Rainy,20.7,73.9,0,158,14.29
2026-08-31 00:30:00,0,Monday,0,Arterial,70,Clear,21.8,46.4,0,171,3.47
2026-08-31 00:45:00,0,Monday,0,Residential,30,Foggy,24.8,78.5,0,50,18.0
2026-08-31 01:00:00,1,Monday,0,Downtown,50,Clear,33.4,88.8,0,373,15.64
2026-08-31 01:15:00,1,Monday,0,Residential,30,Rainy,27.1,74.0,0,91,14.89
2026-08-31 01:30:00,1,Monday,0,Highway,100,Clear,15.2,63.0,0,328,0.0
2026-08-31 01:45:00,1,Monday,0,Residential,30,Rainy,18.2,64.9,0,50,6.63
2026-08-31 02:00:00,2,Monday,0,Residential,30,Clear,29.7,55.0,0,50,5.13
2026-08-31 02:15:00,2,Monday,0,Downtown,50,Foggy,17.3,85.7,0,183,24.97
2026-08-31 02:30:00,2,Monday,0,Residential,30,Clear,17.3,57.0,1,50,40.79
2026-08-31 02:45:00,2,Monday,0,Downtown,50,Clear,16.0,50.1,0,303,4.25
2026-08-31 03:00:00,3,Monday,0,Highway,100,Clear,29.0,67.4,0,256,0.0
2026-08-31 03:15:00,3,Monday,0,Arterial,70,Clear,25.3,49.4,0,222,0.52
2026-08-31 03:30:00,3,Monday,0,Downtown,50,Rainy,23.6,79.4,0,301,18.1
2026-08-31 03:45:00,3,Monday,0,Highway,100,Clear,29.0,83.6,0,329,4.25
2026-08-31 04:00:00,4,Monday,0,Arterial,70,Clear,31.8,43.7,0,50,0.0
2026-08-31 04:15:00,4,Monday,0,Highway,100,Clear,34.5,65.7,0,479,5.14
2026-08-31 04:30:00,4,Monday,0,Downtown,50,Clear,30.5,77.6,0,53,0.11
2026-08-31 04:45:00,4,Monday,0,Highway,100,Clear,31.3,67.6,0,359,1.77
2026-08-31 05:00:00,5,Monday,0,Downtown,50,Rainy,30.9,81.2,0,180,19.35
2026-08-31 05:15:00,5,Monday,0,Highway,100,Clear,21.8,59.6,0,219,4.77
2026-08-31 05:30:00,5,Monday,0,Arterial,70,Clear,16.7,74.4,0,203,7.1
2026-08-31 05:45:00,5,Monday,0,Highway,100,Rainy,26.1,48.6,0,218,14.28
2026-08-31 06:00:00,6,Monday,0,Downtown,50,Clear,34.4,62.1,0,539,11.63
2026-08-31 06:15:00,6,Monday,0,Downtown,50,Clear,28.6,52.9,0,859,18.99
2026-08-31 06:30:00,6,Monday,0,Downtown,50,Clear,29.7,69.0,0,792,11.97
2026-08-31 06:45:00,6,Monday,0,Arterial,70,Clear,31.9,73.9,0,908,14.0
2026-08-31 07:00:00,7,Monday,0,Highway,100,Rainy,21.7,47.9,0,1290,27.14
2026-08-31 07:15:00,7,Monday,0,Highway,100,Rainy,17.2,65.4,0,1227,30.53
2026-08-31 07:30:00,7,Monday,0,Highway,100,Clear,23.9,83.0,0,1120,7.38
2026-08-31 07:45:00,7,Monday,0,Residential,30,Clear,28.4,76.0,0,212,7.74
2026-08-31 08:00:00,8,Monday,0,Highway,100,Foggy,31.6,72.5,0,2656,70.88
2026-08-31 08:15:00,8,Monday,0,Highway,100,Clear,25.9,53.1,0,2576,53.66
2026-08-31 08:30:00,8,Monday,0,Arterial,70,Clear,31.7,79.6,0,1846,59.67
2026-08-31 08:45:00,8,Monday,0,Residential,30,Clear,16.7,46.3,0,548,47.65
2026-08-31 09:00:00,9,Monday,0,Highway,100,Clear,31.3,80.3,0,2538,59.45
2026-08-31 09:15:00,9,Monday,0,Downtown,50,Clear,24.7,46.3,0,1544,51.59
2026-08-31 09:30:00,9,Monday,0,Highway,100,Clear,32.4,50.5,0,2579,49.81
2026-08-31 09:45:00,9,Monday,0,Arterial,70,Clear,28.8,85.4,0,1784,61.02
2026-08-31 10:00:00,10,Monday,0,Arterial,70,Clear,19.2,81.7,0,1460,51.68
